public_citeseq,public_multiome,public_total_score,private_citeseq,private_multiome,private_total_score,rank
0.8909629888595169,0.6631983489309746,0.8139257228288777,0.8442921762502622,0.5776380415781224,0.774846713573178,1
0.8912601255073391,0.6632769857524295,0.8141489558661272,0.8456592324487949,0.577929706861421,0.7759337027862167,1
0.8903523036803926,0.6633646431031852,0.8135778368489964,0.8454736849534071,0.5775664277157704,0.7757018681529976,1
0.8910483403531627,0.6643371226174568,0.8143673753082146,0.8454303039497101,0.5769176081565032,0.7755008111370165,1
0.8910305856328532,0.6631738074794069,0.8139621555157002,0.8457067474669673,0.578926924239131,0.7762285513769388,1
0.8916022074777323,0.6637566078346114,0.8145375582893225,0.8449410291819616,0.5782362862151134,0.7754823864488259,1
0.8907253269667392,0.6640086323564705,0.8140425094681228,0.8454014381758215,0.577982874068028,0.7757568930584509,1
0.8910447568657763,0.6640122703501985,0.81425512847225,0.8448194527585922,0.5786273992815479,0.7754943311458881,1
0.8917079272089526,0.6637818176911682,0.8146160470129795,0.8454028790342201,0.5766341394561191,0.7754067040411455,1
0.8918851800682204,0.6632111078010824,0.814540315013311,0.8442730132777748,0.5772322274056289,0.7747268539754082,1
0.8917055378972314,0.6648275734045794,0.8149681737805107,0.8448299994420425,0.5781155364525228,0.7753688252969246,1
0.8905282058072187,0.6647106000675106,0.8141494888420667,0.8452698465210599,0.5781259433178504,0.7756968320912657,1
0.8919595556190909,0.662188272098689,0.814243578721553,0.8449155502318441,0.5779441886772058,0.7753874712936026,1
0.8908435704771264,0.6630034626424026,0.8137807787934838,0.8441249872014185,0.5769481597026619,0.7745433982076468,1
0.8898225132196144,0.6642622821721871,0.8135308485846442,0.8451796692812047,0.5769092070813372,0.7753132620230857,1
0.8908274516175069,0.6644245702416336,0.8142507757641857,0.8453897977646984,0.5776032919291457,0.7756494285808687,1
0.8910105556330893,0.663094001350543,0.8139219073224484,0.8450411795138045,0.5779275698194861,0.7754760545050524,1
0.891137945183121,0.6637619370674698,0.8142321268274461,0.8445048582681757,0.5772362277745899,0.774899360770383,1
0.8914699759667772,0.663567582841392,0.8143861174111742,0.8452079750651957,0.5776258277435319,0.775520827525825,1
0.8917112428025843,0.663326430872054,0.8144642148197964,0.845927699357054,0.577752610953442,0.7760861305564988,1
0.8913314964084431,0.66361484704803,0.8143104623186578,0.8443976626547878,0.5772696438744082,0.7748287850485013,1
0.891402876329898,0.663175303260446,0.8142090315452353,0.8447887283177917,0.5772614799761192,0.7751158782693288,1
0.8914595787979412,0.6624853731149482,0.8140131990487002,0.8446837925453456,0.5778062825249985,0.7751801556178378,1
0.8899750635968278,0.6644102654404168,0.8136818542199263,0.8450435487561851,0.5776634876342448,0.7754090310763051,1
0.8908314040044596,0.6630064271814706,0.8137737301116061,0.8453130355427664,0.5787414776969819,0.7758890785735149,1
0.8920606376255864,0.662994546104675,0.8145831791551603,0.8450081147110488,0.5773788304280842,0.7753086911644421,1
0.8918252526146294,0.6647804207156829,0.8150314486186782,0.8457296215393131,0.5767905636284437,0.7756890900788765,1
0.8911055151414627,0.6627962670319566,0.8138840452531372,0.8453250120424434,0.5776052635049637,0.7756020286436024,1
0.89054897530058,0.6636273690034185,0.8137968501335702,0.8463495738134362,0.5783883286668555,0.7765636967948335,1
0.8912365089490907,0.6640011487758013,0.8143782622136452,0.8453277019578905,0.578131586795433,0.7757410898253203,1
0.8919483212392956,0.6638869606404342,0.8148106948137183,0.8464845773521139,0.5781309319106086,0.7765965064557783,1
0.8915313634551489,0.6631371793014713,0.8142811654875549,0.8452926862287774,0.5771367043879966,0.7754560934024278,1
0.8920278482239238,0.6626720022462217,0.81445238555417,0.8441178348416268,0.578234778233006,0.7748731861250951,1
0.89191905462044,0.6635787359730441,0.8146870756851706,0.8446256621609938,0.5784674710841712,0.7753093594254228,1
0.8907387532678729,0.6637996393715473,0.8139807064724015,0.8469683785224477,0.577002075986519,0.776660318946021,1
0.8905814874999671,0.6636347442578296,0.8138208602163955,0.8444594221022349,0.5782743709284536,0.7751361241184443,1
0.8911910635940854,0.662842669797048,0.8139563533856415,0.8455668896484555,0.5786725098713941,0.7760588592842523,1
0.8909623449926892,0.6636554473926075,0.8140799020177366,0.8446746097141554,0.5780199652047049,0.7752290142587517,1
0.8915241436344936,0.6650434897536078,0.8149211626393366,0.8452190549505353,0.5771416375006653,0.7754029228625255,1
0.8903786246961776,0.6644468594712666,0.8139612953518861,0.8447122898204551,0.5781935144067709,0.7753020791237785,1
0.8913631720662811,0.6626182391326549,0.8139943396737856,0.8442659228760412,0.578637589446856,0.7750876124110134,1
0.8915203448155296,0.6630858660334702,0.8142565179193748,0.8454117197984575,0.577662286960525,0.7756810056363875,1
0.8915883770583403,0.6643893011657767,0.8147424028239637,0.8450006462124097,0.577940978483117,0.775449569456551,1
0.8916385054529351,0.6638872723264252,0.814605774030368,0.8453413643819938,0.5787921611872408,0.775923229295406,1
0.8912333667473176,0.6632785881741965,0.8141317897623982,0.8453631165248447,0.5784802068350151,0.7758580733467044,1
0.8913324801631995,0.6645913564856186,0.8146413999748261,0.8456885051801748,0.5769607760995086,0.7757030106626626,1
0.891320674599041,0.6642686600636516,0.8145244412063466,0.8448935260963291,0.5776566768738792,0.7752963054815526,1
0.8927649987909116,0.6637217610939007,0.8152952702126769,0.8459447113677009,0.5769739391750017,0.7758959204704557,1
0.8906974405877082,0.663732943313546,0.8139308083242214,0.8450848273779682,0.5775613619566982,0.7754129625257705,1
0.891515193329744,0.6633153651471348,0.8143307327507654,0.8469675983513496,0.5783689545359034,0.7770157218610961,1
0.891613702916563,0.6631456638235838,0.8143385248528116,0.8456959167655073,0.5785979046187345,0.7761348538685513,1
0.8913459674038748,0.6630217588581315,0.8141194374188341,0.8462418440092649,0.5775489960672027,0.7762654336816979,1
0.8915339858046418,0.6642573221361354,0.814661768909693,0.8455328372245803,0.5773478559767762,0.7756886920036632,1
0.8923526828691706,0.6645891722952794,0.8153157988222963,0.8461008543105737,0.5781317737605697,0.7763129366965132,1
0.8919145637430965,0.6625356752712481,0.8143313073668565,0.8457416502310551,0.5769747335835338,0.7757459499887572,1
0.8910509730804219,0.6632148704422134,0.813989536081991,0.8445558569593128,0.5784340302619478,0.7752490246981432,1
0.8914697630463748,0.6632985582719704,0.8142949838170265,0.8462797377810412,0.5774785948929891,0.7762751239056872,1
0.8909806606417543,0.6637297735139858,0.8141171621950545,0.8441206500261126,0.5789772413723744,0.7750686298413236,1
0.8914641144815388,0.6634024443738025,0.8143263833701879,0.8447749183342951,0.5789841696666048,0.7755543096262734,1
0.891384795556627,0.6631429819232342,0.8141861341590206,0.8457711057757727,0.576879498542925,0.7757429320246724,1
0.8904691361174483,0.6631077172932581,0.813568252325487,0.844197827760144,0.5772301779484188,0.7746707154812205,1
0.8904532703821275,0.6634527162563182,0.81367444254134,0.8448151530144795,0.5778406149707087,0.7752862468145204,1
0.8910323359553743,0.6633419992784624,0.8140202016544217,0.8467768993452012,0.5772522309255828,0.7765838557447275,1
0.89056239021759,0.6634804940297389,0.8137560498969244,0.8458404354942246,0.5772134185619443,0.7758811697158636,1
0.8916508935402,0.664237040479513,0.8147322748170074,0.8448010429689587,0.5769274994735275,0.7750380063302703,1
0.891631993079716,0.6629859067033389,0.8142965937457032,0.8457416623632626,0.5781174151155343,0.7760435506254638,1
0.8920408621430218,0.6627599621378544,0.8144907485916646,0.8450197696349295,0.5777269853870757,0.7754079817091163,1
0.8904025564139038,0.6635130442914804,0.8136612865204698,0.8461614680378938,0.5771384010493862,0.7760990578645214,1
0.8919347415780476,0.6645743214261938,0.8150341955689243,0.8452160519743327,0.5777589384297304,0.7755614673221227,1
0.8922095006319724,0.663904846069245,0.8149895844276838,0.8453249158946673,0.5779338852628474,0.7756875413954477,1
0.8909737042557583,0.663487257499072,0.8140305320291217,0.8448750101629873,0.577747838367733,0.7753063531393443,1
0.8916277780429294,0.6628199719758928,0.8142376799513059,0.8453476912421063,0.5780828415582435,0.7757431783908889,1
0.8917626066927583,0.6631821236706733,0.8144493965056592,0.8452457638684393,0.5767133143552656,0.7753111265406444,1
0.8917490538070575,0.6635789750890796,0.8145746554459096,0.8457514119560511,0.5782791185553204,0.7760928739725587,1
0.8907192946133828,0.6628145500197776,0.813634640716225,0.845322528784408,0.578641898229536,0.7758701657124072,1
0.8914457891942029,0.6632240477902288,0.8142539168648122,0.8451953961260804,0.5770875591125835,0.7753713417882502,1
0.8915587690859436,0.6637982218592478,0.8145228873376102,0.8452498464482591,0.5775573103167028,0.7755339500504213,1
0.8917787121999706,0.663317105137014,0.8145057096539298,0.8452476382237808,0.5782079596724756,0.7757017673039972,1
0.8908427313392118,0.6643554002848198,0.8142374919109991,0.844442583607821,0.5778746831497935,0.7750195791420259,1
0.8901833391280823,0.6630879238284821,0.8133724262126162,0.8457989783809855,0.5770856804180773,0.7758172421987822,1
0.8908543852431368,0.6642485922805303,0.8142090782190915,0.8454899501093401,0.5767563060658176,0.7755029151419386,1
0.8912480699422373,0.6630863551554866,0.8140765005294073,0.8453836527406127,0.5776109826394726,0.7756468868347857,1
0.8904892920496096,0.6638538744011406,0.8138339650118933,0.8459871365942874,0.5779146692333924,0.7761722936714337,1
0.8904913160944298,0.6646754004038585,0.8141131707578019,0.8449296570378374,0.5780393570145104,0.7754226891750127,1
0.8915228092836778,0.6638645794674312,0.814521534547086,0.845292022901294,0.5783989405655988,0.7757843304332802,1
0.8910242426183822,0.6634249315973475,0.8140428960976117,0.8458043904641285,0.5781473728838964,0.776097744259367,1
0.8913994088802354,0.6637482466348523,0.8144005246215377,0.8446127872750223,0.5777966513134912,0.7751251341608392,1
0.8910672258895138,0.6640409722719093,0.8142797056608873,0.8449035710860082,0.577084434047851,0.7751547036691945,1
0.8904487893695205,0.6632026000146014,0.813586879859439,0.845762285894206,0.5774651981188446,0.7758889444649313,1
0.8918729783735362,0.6620937297897069,0.8141543074374925,0.8463010996608199,0.5769427520198086,0.7761513714337884,1
0.8900387860896265,0.6644007800053762,0.8137208154564813,0.8455958329470354,0.5771756902830524,0.775690443997907,1
0.8919917139853578,0.663196000096265,0.8146057058540084,0.8449194014146562,0.5782676830036465,0.7754745680110402,1
0.8908660534039033,0.6640452119068023,0.8141480101062796,0.8449598189655556,0.5781072897689274,0.7754626878620184,1
0.8904810522617752,0.6639065379091055,0.8138463246612765,0.8452687428616129,0.577061383848467,0.7754187697383094,1
0.8916246336705536,0.6632306866077647,0.8143745158946606,0.8456349689054945,0.5776650647519648,0.7758468367981243,1
0.8912913503715447,0.6636746161812416,0.8143041107791962,0.8451035920902674,0.576621979601002,0.7751821943870925,1
0.8907836593422069,0.6640282890549214,0.8140877604960198,0.846181659225335,0.5781581585174722,0.7763795688213191,1
0.8922915745443303,0.6650568783371282,0.8154335523833934,0.8457740739159092,0.5786665517076176,0.7762105342877257,1
0.8912208298320835,0.6635370522408215,0.8142109140231069,0.8448897341411747,0.5780792850784899,0.7754035620815496,1
0.8903942340414477,0.6642684705181926,0.8139112882848644,0.8445811542262165,0.5774967810193511,0.7750236433555341,1
0.8910515103202132,0.6634010522305915,0.8140528642294539,0.845490929867516,0.5772361230791672,0.7756285997908651,1
0.8914606798829882,0.6640741595768482,0.8145513059691918,0.8442762733167805,0.576664056638439,0.774581294732939,1
0.8906810732699442,0.6643841885342561,0.8141402488612145,0.8455818504704979,0.5769620257681319,0.7756244577841656,1
0.8913883472538799,0.6639731876151064,0.8144692866043035,0.845754753193743,0.5771291547775091,0.7757958568433799,1
0.8908579588339857,0.6635507291045996,0.8139754035223089,0.8457136657832701,0.5776703390920995,0.7759064120444139,1
0.8903700617939878,0.6630760339794795,0.8134919717910123,0.844833878375229,0.5770849427753245,0.7751032937102132,1
0.891516093622702,0.6645117088615176,0.8147359701388485,0.8453241480076319,0.5777089620715062,0.7756283961318974,1
0.8910725810764905,0.6638144219013296,0.8142066229914126,0.8452336560807263,0.5778008430838115,0.775585400086347,1
0.8914698477258337,0.6628914981274303,0.8141573591306716,0.8443890099332149,0.5785688701474645,0.7751607468162531,1
0.891080496644712,0.6641289182389997,0.8143182339545965,0.8451231263001483,0.5780509822086328,0.7755688002912894,1
0.8912109813711399,0.6640402373134983,0.8143745898670093,0.8462967674454581,0.5778396836284719,0.7763817578112225,1
0.8920597325956705,0.6637850875232262,0.8148499665581815,0.845573292873481,0.5764098267216449,0.775474318163546,1
0.8911006705487088,0.6640095798055863,0.8142912203361798,0.8455418362208675,0.576215517540352,0.7754004493832669,1
0.8902960181276773,0.6639690196187903,0.8137450082803394,0.8454533587389031,0.5780760090300652,0.7758195471997236,1
0.8901693727171671,0.6644305676315823,0.8138173086466743,0.8451471344310563,0.5783345319479299,0.7756604015502796,1
0.8914781696820648,0.6643623223214332,0.8146603459918546,0.8448691748573819,0.577985486628331,0.7753639289221516,1
0.8906207632261455,0.663005369387042,0.8136339769833247,0.8460982538026773,0.5781828651694997,0.7763243193207766,1
0.890627965217736,0.663830777056717,0.8139179222328246,0.8466057441256728,0.5766701203348117,0.7763056742983954,1
0.8916177599919252,0.6632149917251827,0.8143646586034929,0.8455381230566444,0.5768501924474908,0.7755629933634821,1
0.890267941723071,0.6631212002912589,0.8134396686725865,0.8445549701616433,0.5783706871129565,0.7752318722227635,1
0.8910191151450735,0.6631732186186513,0.8139543655412617,0.8451602855011493,0.5794398856096784,0.7759579979165533,1
0.8920890668180171,0.6640956728385697,0.8149744288709966,0.8448249725619021,0.576871317262963,0.775041072187996,1
0.8917381162317227,0.6640069047851834,0.8147121567799357,0.8448966772990352,0.5772583061730234,0.7751948872411405,1
0.8923752945300844,0.6636898982566862,0.8150265993350662,0.8445534968219397,0.5765545492149065,0.7747578008488573,1
0.8913433763020673,0.6628021236287504,0.8140434350702171,0.8455728048275316,0.5781439063374993,0.7759255682988431,1
0.8912318437276255,0.6642343336293719,0.8144540454740502,0.8451879924524149,0.5770771799421996,0.775363163197869,1
0.8916476296993697,0.6631355953808996,0.8143575710470805,0.8442259846400901,0.5780917511306467,0.7749159212390538,1
0.8909595104045119,0.6629234822358646,0.8138304522148391,0.8444102825402491,0.5777982961713543,0.7749757966605938,1
0.8925762790347406,0.6633774819101682,0.8150539352963634,0.8459023859901721,0.5774048423145673,0.7759768392847411,1
0.8920330643928371,0.6638102052062756,0.8148408139937227,0.8449375883294844,0.5781533443065188,0.7754582409197377,1
0.8906533253281111,0.663636020381892,0.8138688318255751,0.845281886298778,0.5783267329116341,0.7757580284977492,1
0.8906344306560657,0.6641125371745293,0.8140175011125856,0.8451541137780724,0.5773139077994556,0.7753997593197015,1
0.8918740904115289,0.6638861741497143,0.8147613052033297,0.8450663449425755,0.5769717346145427,0.7752457352664711,1
0.8915565186052679,0.6647983342634192,0.81485966795607,0.8450570951671615,0.5787799395385966,0.7757098101693126,1
0.8908693677812346,0.6632898813732551,0.8138947265769274,0.8451184897628513,0.5777994823654853,0.7754998724707768,1
0.8904344534821376,0.6635365500100466,0.8136903453665947,0.8444692790001079,0.5774094494614509,0.7749181601037956,1
0.8897572730092089,0.6627616303671475,0.8129801063888824,0.845318911546447,0.5783380302473259,0.7757883533552175,1
0.8910950517362594,0.6638180814408651,0.8142227311303168,0.8456811241039422,0.5787122098481432,0.7761536825224044,1
0.8910189209827801,0.6649825231069441,0.814566201538571,0.8455128260504683,0.5774661417977164,0.7757046978927032,1
0.8911809997608455,0.6650528308239598,0.8146972404166491,0.8448932711625402,0.577515420700658,0.7752593292108813,1
0.8913950468219262,0.663863762817789,0.814436709208068,0.845443579504468,0.5776099422812594,0.775690935764962,1
0.8919724690846176,0.6639408588591227,0.8148449051842341,0.8446126869681071,0.5767279459976627,0.7748467341404981,1
0.8912009063026,0.662924626983535,0.813990587510778,0.844919796102815,0.5786133310886191,0.7755648779818254,1
0.8922427931657834,0.662788958519313,0.8146341876027944,0.8452436479059937,0.5788412319916048,0.77586374103069,1
0.8914196187677257,0.6639642453187862,0.8144869565248869,0.8454996534971598,0.5790395532380228,0.7761047237308173,1
0.8918641289739793,0.6632718850643887,0.8145469408795991,0.8450153949967306,0.5772589312124781,0.7752828497461578,1
0.8912894275728908,0.6624280613351695,0.8138812137231802,0.8459406473492282,0.5783120041499767,0.7762413907617993,1
0.8912065098366869,0.6632300543682507,0.8140976010343632,0.8454904963088347,0.5784858725054465,0.7759537547925427,1
0.8901686010184511,0.6635756484065213,0.8135276370105619,0.8459402892684759,0.5775938839485455,0.7760541039367246,1
0.8906583012449235,0.6630201503038669,0.8136638178243591,0.8448949204229541,0.5783634822688833,0.7754814119343046,1
0.8911493257179968,0.6643220733406483,0.814429114056191,0.8444369832210278,0.5772631151117334,0.7748561649491155,1
0.8920995753040272,0.6629881203770238,0.8146067734827445,0.845402747597041,0.5786595243421088,0.7759340833376567,1
0.8908338506193213,0.6647812826202806,0.8143756619236802,0.845975773111609,0.5768769990677431,0.7758936463435784,1
0.8908498423602791,0.6638377067241361,0.8140670972832916,0.8458051831682655,0.5776756443654608,0.7759754769743287,1
0.8898144374286864,0.6649353564187733,0.8137531594624424,0.8447693284891827,0.5777703575363311,0.7752340591601548,1
0.8908233506305018,0.6643548447129303,0.8142244784640105,0.8455908202496885,0.5777685765673182,0.7758411437610596,1
0.8919069406310363,0.6636605681512224,0.8147067372861609,0.8446401332618789,0.5781416412313415,0.7752352050219287,1
0.8916079916579741,0.6633137185640445,0.8143915867975615,0.845273624040422,0.5776038549160403,0.7755636569162814,1
0.8913754007166312,0.6657521017677757,0.815062404505777,0.8455096529686514,0.578475857292506,0.7759653141420709,1
0.891316290746549,0.6636148794227156,0.8143004106467691,0.8459065576057108,0.5783965811266575,0.7762382057154793,1
0.8916596508906092,0.6635041776829462,0.8144901925789089,0.8450309688246029,0.5773437621803568,0.775316460399663,1
0.891220608325039,0.6628375634838232,0.8139741780282205,0.844671377112762,0.5779523908552257,0.7752090249606328,1
0.8901998272082557,0.6631166706237889,0.8133930605812532,0.845380873127655,0.5777896524231204,0.7756913625824666,1
